title,imdb_id,existing_budget,scraped_budget,scraped_boxoffice,release_year,budget_difference
Solaris,tt0069293,,1000000.0,229210.0,,
Come Blow Your Horn,tt0056940,,,,,
Billy Budd,tt0055796,,,,,
"Edward, My Son",tt0041329,,2421000.0,,,
Joint Security Area,tt0260991,,,124861.0,,
The Hound of the Baskervilles,tt0052905,,,,,
City Hunter,tt24478470,,,,,
Hombre de la esquina rosada,tt0054986,,,,,
True Confessions,tt0083232,,10000000.0,12850276.0,,
Gods and Generals,tt0279111,,56000000.0,12923936.0,,
The Taking of Pelham One Two Three,tt0072251,,5000000.0,357.0,,
"Oslo, August 31st",tt1736633,,,1481665.0,,
Optimistic Tragedy,tt0057388,,,,,
Big Top Pee-wee,tt0094744,,,15122324.0,,
Sleepy Hollow,tt0162661,,100000000.0,206071526.0,,
Death Note,tt0877057,,,,,
Cutter's Way,tt0082220,,3000000.0,1752634.0,,
Red Riding Hood,tt1486185,,42000000.0,90260376.0,,
Germinal,tt0107002,,164000000.0,,,
The Darling of Paris,tt0007839,,,,,
The Musketeer,tt0246544,,40000000.0,32533802.0,,
The Prisoner of Zenda,tt0029442,,1250000.0,,,
Harry Potter and the Philosopher's Stone,tt32397658,,,,,
The Croxley Master,tt0321859,,,,,
Oliver Twist,tt0380599,,60000000.0,42580321.0,,
A Month in the Country,tt0093562,,,,,
Dracula,tt0103874,,40000000.0,215862692.0,,
The Mighty,tt0119670,,,2652246.0,,
Hurlevent,tt0089312,,,,,
The Young and Prodigious Spivet,tt1981107,,33000000.0,9494789.0,,
"Hello, My Name is Cox",tt0460091,,,,,
The Halloween Tree,tt0191173,,,,,
Sabrina the Teenage Witch,tt0115341,,,,,
Ikiru,tt0044741,,,113262.0,,
Blonde Trouble,tt0036602,,,,,
The Dumbfounded King,tt0102788,,,,,
Housekeeping,tt0093225,,,1083282.0,,
City of God,tt0317248,,3300000.0,30680793.0,,
Sense and Sensibility,tt0114388,,16000000.0,134582776.0,,
All That Heaven Allows,tt0047811,,,287.0,,
The Voyage of Captain Fracassa,tt0103203,,,,,
What's Eating Gilbert Grape,tt0108550,,11000000.0,10032765.0,,
The Midnight Meat Train,tt0805570,,15000000.0,3534313.0,,
Wide Sargasso Sea,tt0108565,,4500000.0,1614784.0,,
The House in Montevideo,tt13315324,,,,,
To the Last Man,tt0104379,,,,,
The Last Emperor,tt0093389,,23000000.0,43994979.0,,
Hécate,tt0082510,,,,,
Storm Over Asia,tt0019286,,,,,
The Scarlet Pimpernel,tt0084637,,,,,
Ramona and Beezus,tt0493949,,15000000.0,27293743.0,,
L'Atlantide,tt0010969,,1800000.0,,,
"Goodbye, Mr. Chips",tt0031385,,,,,
An Ancient Tale: When the Sun Was a God,tt0380726,,11000000.0,2626649.0,,
Ulysses,tt0047630,,500000.0,,,
Hawaii,tt1600194,,,,,
Young Man with a Horn,tt0043153,,,,,
August: Osage County,tt1322269,,25000000.0,74188937.0,,
Seven Chances,tt0016332,,,268.0,,
Black Sunday,tt0054067,,,,,
Wide Sargasso Sea,tt0108565,,4500000.0,1614784.0,,
Les Misérables,tt1707386,,61000000.0,442757529.0,,
The Boys from Brazil,tt0077269,,12000000.0,,,
The Crime of Father Amaro,tt0487887,,1477671.0,713099.0,,
The League of Gentlemen,tt0311429,,78000000.0,179265204.0,,
Crows ZERO 2,tt1232831,,,29893636.0,,
The Untouchables: Capone Rising,tt0425602,,,,,
Samurai Banners,tt0064353,,,,,
Porte des Lilas,tt0050850,,,,,
The Passion of the Christ,tt0335345,,30000000.0,612060372.0,,
Excalibur,tt0082348,,11000000.0,34971136.0,,
Lord Edgware Dies,tt0025419,,,,,
The Drum,tt15421298,,25000.0,,,
Only Yesterday,tt0102587,,,608562.0,,
Go,tt0139239,,20000000.0,28451622.0,,
The Thirty Nine Steps,tt0078389,,1500000.0,,,
No Blade of Grass,tt0066154,,1500000.0,,,
Metello,tt0066075,,,,,
Hideaway,tt0113303,,15000000.0,12201255.0,,
Thaïs,tt0088253,,,,,
Even Cowgirls Get the Blues,tt0106834,,8000000.0,1708873.0,,
Bloodthirsty Butchers,tt0065480,,18000.0,,,
The Football Factory,tt0385705,,,1228003.0,,
Li'l Abner,tt0053001,,,,,
Treasure Island,tt0025907,,,4957320.0,,
"No Sex Please, We're British",tt0070450,,,,,
Planet of the Apes,tt11389872,,160000000.0,397378150.0,,
The Jazz Singer,tt0018037,,422000.0,,,
Cujo,tt0085382,,5000000.0,21156152.0,,
The Things of Life,tt34876599,,,,,
Death on the Nile,tt7657566,,90000000.0,137307235.0,,
Sharpe's Sword,tt0114418,,,,,
Alice's Adventures in Wonderland,tt0068190,,2500000.0,,,
Alive,tt0106246,,32000000.0,36733909.0,,
David Copperfield,tt0167872,,,,,
The Karamazovs,tt31729118,,160000.0,,,
The Bitch,tt0078867,,,,,
Slaughterhouse-Five,tt0069280,,3200000.0,,,
Apt Pupil,tt0118636,,14000000.0,8863193.0,,
Dreamplay,tt5421046,,5000000.0,,,
Los Hermanos corsos,tt0047078,,,,,
The Outfit,tt14114802,,,4032313.0,,
Der Kleine Häwelmann,tt0415100,,,,,
Delta of Venus,tt0109593,,,63174.0,,
Long Night in 1943,tt0054039,,,,,
Being There,tt0078841,,,30179435.0,,
Gor,tt0095241,,,159731.0,,
The Naked Civil Servant,tt0073438,,,,,
Out of Sight,tt0120780,,48000000.0,77745966.0,,
Monkey King vs. Er Lang Shen,tt1619890,,,910000.0,,
Captain Corelli's Mandolin,tt0238112,,57000000.0,62112895.0,,
Barbie: The Princess and the Popstar,tt2396690,,,,,
Ring,tt0120737,,93000000.0,888195122.0,,
The Red Siren,tt0254775,,,898227.0,,
Alice,tt24871974,,,264096.0,,
Pan Tadeusz,tt0170351,,12500000.0,,,
A Handful of Dust,tt0095274,,,1560700.0,,
Mr. Blandings Builds His Dream House,tt0040613,,,,,
The Night Listener,tt0448075,,4000000.0,10639686.0,,
Captains Courageous,tt0028691,,1645000.0,,,
The League of Frightened Men,tt0029127,,,,,
101 Reykjavík,tt0237993,,,546459.0,,
Nick and Norah's Infinite Playlist,tt0981227,,10000000.0,33556631.0,,
Light and the Sufferer,tt0362822,,,,,
The Fourth Protocol,tt0093044,,6000000.0,12423831.0,,
Ossessione,tt0035160,,,,,
The Ugly Swans,tt0439581,,,,,
Heaven's Prisoners,tt0116508,,25000000.0,5009305.0,,
That Splendid November,tt0062722,,,,,
Camille,tt0094828,,,3331892.0,,
War and Peace,tt3910804,,,,,
Interview with the Vampire: The Vampire Chronicles,tt0110148,,60000000.0,223664608.0,,
Cabiria,tt0050783,,,770764.0,,
The Emperor Jones,tt0023985,,263000.0,,,
I Was a Male War Bride,tt0041498,,2000000.0,,,
Nana,tt0810705,,,,,
Taras Bulba,tt0056556,,7000000.0,,,
Short Cuts,tt0108122,,12000000.0,6110979.0,,
Cheri,tt1179258,,23000000.0,9368242.0,,
Tenchi Muyo! in Love,tt0117876,,,,,
Mr. Wu,tt0018179,,267000.0,,,
Hubertus Castle,tt0070647,,,,,
Brave New World,tt14513804,,,,,
Funeral in Berlin,tt0060437,,,183.0,,
World on a Wire,tt0595422,,,,,
Shutter Island,tt1130884,,80000000.0,294947940.0,,
Blood for Dracula,tt0071233,,,,,
Kick-Ass,tt1250777,,30000000.0,96188903.0,,
Charlie and the Chocolate Factory,tt0367594,,150000000.0,474968763.0,,
Quiet Days in Clichy,tt0066407,,,,,
The Officers' Ward,tt0273148,,48000000.0,2888830.0,,
Maurice,tt0093512,,1577000.0,2643324.0,,
The Thing: Terror Takes Shape,tt0376921,,,,,
White Dog,tt0084899,,8000000.0,46509.0,,
Un Barrage Contre le Pacifique,tt0931285,,6245716.0,1550661.0,,
The Parent Trap,tt0120783,,,92146310.0,,
Tuck Everlasting,tt0283084,,15000000.0,19344615.0,,
Cobra Verde,tt0094888,,800000.0,12702.0,,
The Statement,tt0340376,,27000000.0,1079822.0,,
Cat Chaser,tt0097028,,6000000.0,,,
The Cartoonist,tt8242162,,1500.0,,,
From Here to Eternity,tt0045793,,1650000.0,36416.0,,
A Return to Salem's Lot,tt0093855,,12000000.0,,,
The Threepenny Opera,tt0021818,,,,,
Polikushka,tt0013501,,,,,
Pride and Vengeance,tt0062424,,,,,
The Howling: Reborn,tt1554092,,,180871.0,,
Rope,tt0040746,,1500000.0,10883.0,,
No Way to Treat a Lady,tt0063356,,,,,
A Corte do Norte,tt1029227,,,,,
The Three Musketeers,tt1509767,,75000000.0,132274484.0,,
Malcolm X,tt0104797,,33000000.0,48169910.0,,
Yūgure made,tt0133287,,,,,
Left Behind: The Movie,tt0272186,,,,,
Out of Africa,tt0089755,,31000000.0,227514205.0,,
David Copperfield,tt0167872,,,,,
The Adventures of Baron Munchausen,tt0096764,,46630000.0,8083123.0,,
Les Misérables,tt1707386,,61000000.0,442757529.0,,
A Christmas Carol,tt1067106,,200000000.0,325286646.0,,
The Avenger,tt0848228,,220000000.0,1520538536.0,,
Presence of Mind,tt0211577,,3000000.0,,,
The Girl Hunters,tt0057102,,,,,
A Map of the World,tt0160513,,,570708.0,,
Hellraiser,tt0887261,,,10303.0,,
Bartleby,tt0230025,,,148479.0,,
King Solomon's Mines,tt0089421,,12500000.0,15057465.0,,
Ryan's Daughter,tt0066319,,15000000.0,8768.0,,
Hellboy,tt0167190,,66000000.0,99378985.0,,
Scoop,tt21279806,,,,,
Spring,tt2101441,,5000000.0,32016127.0,,
The Hound of the Baskervilles,tt0052905,,,,,
Lady Chatterley,tt14369780,,,,,
The Fan,tt10676052,,,,,
La soupe aux choux,tt0083109,,,,,
Poodle Springs,tt0145400,,,,,
"Goodbye, Mr. Chips",tt0031385,,,,,
Alice in Wonderland,tt1014759,,200000000.0,1025468216.0,,
The Lebanese Mission,tt0049060,,,,,
The Beautiful and Damned,tt1077234,,,,,
The Howling,tt0082533,,1000000.0,17985893.0,,
Great Expectations,tt0119223,,25000000.0,55494066.0,,
O Amor Natural,tt0137355,,,,,
Dream Boy,tt0889595,,1200000.0,6534.0,,
The Four Feathers,tt0240510,,35000000.0,29882645.0,,
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",tt0363771,,180000000.0,745013115.0,,
The Man in the Glass Booth,tt0073345,,,,,
Paradise for Three,tt0030554,,359000.0,,,
The Lucky One,tt1327194,,25000000.0,99357138.0,,
At Play in the Fields of the Lord,tt0101373,,36000000.0,1345903.0,,
It Rains on Our Love,tt0038468,,,,,
Chitralekha,tt0138360,,,,,
The Parallax View,tt0071970,,,3416.0,,
The Legend of 1900,tt0120731,,9000000.0,21061339.0,,
Evil Under the Sun,tt0083908,,10000000.0,6110804.0,,
Tarzan of the Apes,tt0087365,,30000000.0,45858563.0,,
Wuthering Heights,tt32897959,,,,,
Ummachu,tt0156150,,,,,
The Spider's Web,tt5177088,,43000000.0,35164920.0,,
Bloodbrothers,tt0078878,,,4844.0,,
Fortress,tt14577300,,20000000.0,52169.0,,
Don't Drink the Water,tt0109644,,,,,
Jack the Giant Killer,tt0056112,,3000000.0,,,
The Ipcress File,tt13636038,,,,,
The little seagull and the cat,tt0052722,,,,,
Silent Dust,tt0040788,,,,,
Conquering Power,tt0012068,,,,,
Watchers,tt26736843,,,33271404.0,,
The Return of the King,tt0167260,,94000000.0,1138267537.0,,
To the Devil a Daughter,tt0075334,,,,,
Zinda Laash,tt0360232,,,,,
Gassan,tt0477657,,5000000.0,,,
Huntingtower,tt0423670,,,,,
The Good Fairy,tt0026424,,,7478.0,,
Uncle Tom's Cabin,tt0260472,,,,,
Barefoot Gen,tt0085218,,,,,
52 Pick-Up,tt0090567,,,5186646.0,,
Zoom,tt0383060,,35000000.0,12506362.0,,
Goldfinger,tt0058150,,3000000.0,51220312.0,,
Everybody's All-American,tt0095119,,22000000.0,12638294.0,,
Ay Carmela,tt0101025,,,,,
The Prisoner of Zenda,tt0029442,,1250000.0,,,
Touching the Void,tt0379557,,,13905522.0,,
All Under the Moon,tt0108405,,,6616.0,,
The Horse's Mouth,tt0051739,,,,,
The Illustrated Man,tt0064473,,,,,
1-Ichi,tt0382508,,,,,
The Extraordinary Adventures of Adèle Blanc-Sec,tt1179025,,31340000.0,34604339.0,,
Hart's War,tt0251114,,70000000.0,32287044.0,,
Tender is the Night,tt0056566,,3900000.0,,,
Brighton Rock,tt0039220,,,72434.0,,
Frost/Nixon,tt0870111,,25000000.0,27426335.0,,
The Bluejackets,tt0013276,,,,,
Torrent,tt0017480,,250000.0,,,
I Hope They Serve Beer in Hell,tt1220628,,,1429299.0,,
Chronicle of Poor Lovers,tt0046881,,,,,
Pretend You Don't See Her,tt0296813,,,,,
Paycheck,tt0338337,,60000000.0,117248958.0,,
A Bridge Too Far,tt0075784,,27000000.0,50750000.0,,
Captain Blood,tt0026174,,1200000.0,,,
Devdas,tt0238936,,500000000.0,5428774.0,,
Random Harvest,tt0035238,,1210000.0,,,
Battle Royale,tt0266308,,4500000.0,1343717.0,,
The Last Mitterrand,tt0364301,,,3979988.0,,
Tonka,tt0052300,,,,,
"Tomorrow, When the War Began",tt1456941,,25000000.0,16533595.0,,
The Painted Veil,tt0446755,,19400000.0,26910847.0,,
Kamilla and the Thief II,tt0814255,,95000000.0,226497209.0,,
Into The White Night,tt1876277,,,712216.0,,
Leaving Las Vegas,tt0113627,,3600000.0,32029928.0,,
The Passengers,tt1355644,,110000000.0,303144152.0,,
Story of the Vulture Conqueror,tt0396171,,60000000.0,135039924.0,,
Famous Five Get in Trouble,tt0072992,,,,,
The Winning of Barbara Worth,tt0017567,,,,,
The Hitchhiker's Guide to the Galaxy,tt0371724,,50000000.0,104478416.0,,
Kiss the Girls,tt0119468,,27000000.0,60527873.0,,
The Mark of Zorro,tt0032762,,1000000.0,10248.0,,
The Pelican Brief,tt0107798,,45000000.0,195268056.0,,
Oleanna,tt0110722,,,124693.0,,
Alla vi barn i Bullerbyn,tt0090610,,,,,
The Day the Earth Stood Still,tt0970416,,80000000.0,233093859.0,,
The Green Mile,tt0120689,,60000000.0,286801374.0,,
The Brasher Doubloon,tt0039217,,,,,
Return to Paradise,tt32059608,,,,,
All the Brothers Were Valiant,tt0045494,,1816000.0,8168.0,,
The Scarlet Letter,tt0114345,,46000000.0,10382407.0,,
Catch Me If You Can,tt0264464,,52000000.0,352114312.0,,
A Christmas Carol,tt1067106,,200000000.0,325286646.0,,
Seven Keys to Baldpate,tt0039815,,,,,
Be Cool,tt0377471,,53000000.0,95763716.0,,
Dracula 3D,tt1852770,,5600000.0,673112.0,,
Let Me In,tt1228987,,20000000.0,27093592.0,,
Lady Oscar,tt0077827,,,,,
Tom Brown's Schooldays,tt0415322,,,,,
Spud,tt1059969,,4000000.0,2415999.0,,
The Maids,tt2226342,,,,,
Paleri Manikyam: Oru Pathirakolapathakathinte Katha,tt1573478,,20000000.0,,,
How To Make Love To A Negro Without Getting Tired,tt6082760,,,,,
All About Loving,tt0059089,,,,,
Under the Tuscan Sun,tt0328589,,18000000.0,58878723.0,,
Initial D,tt0385426,,,,,
The Four Feathers,tt0240510,,35000000.0,29882645.0,,
"Enemies, a Love Story",tt0097276,,9500000.0,7754571.0,,
Chemmeen,tt0059028,,,,,
Charlie Wilson's War,tt0472062,,75000000.0,119483446.0,,
What Price Glory?,tt0045323,,,,,
Emma,tt9214832,,10000000.0,25932444.0,,
The Felons,tt0123896,,,,,
The Lathe of Heaven,tt0081036,,,,,
Closed for Winter,tt0775080,,,14039.0,,
Talvisota,tt0098437,,23500000.0,,,
Bill Bergson and the White Rose Rescue,tt19615502,,,,,
The Fly,tt1896747,,100000000.0,42225354.0,,
La Masseria Delle Allodole,tt0854672,,10000000.0,1563640.0,,
Sleeping Beauty,tt1588398,,3000000.0,408680.0,,
Life Without Soul,tt0005615,,,,,
What Every Woman Knows,tt0025973,,428000.0,,,
The Blue Umbrella,tt2616880,,,,,
Five Weeks in a Balloon,tt0055988,,2340000.0,,,
A Cup of Kindness,tt0025022,,,,,
Firestarter,tt1798632,,12000000.0,15039250.0,,
The Legend of Bagger Vance,tt0146984,,80000000.0,39459427.0,,
Jason and the Argonauts,tt0057197,,2500000.0,479.0,,
The Graduate,tt0061722,,3000000.0,105017024.0,,
"Happy Birthday, Wanda June",tt0067180,,,,,
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,tt0045469,,,,,
The Spoilers,tt0035369,,723455.0,,,
Murder Most Foul,tt0058383,,,,,
The Letter,tt21108608,,,,,
Anna Karenina,tt1781769,,40600000.0,68929150.0,,
The Social Network,tt1285016,,40000000.0,224927749.0,,
The Lodger,tt0017075,,12000.0,83568.0,,
Tales of Terror,tt0056552,,,,,
The Mothman Prophecies,tt0265349,,32000000.0,55305279.0,,
Eragon,tt0449010,,100000000.0,250425512.0,,
Thérèse Raquin,tt0080292,,,,,
The Small Back Room,tt0041886,,232972.0,25091.0,,
The Vanishing,tt0096163,,,79226.0,,
The Clique,tt1059905,,,,,
Tomei Ningen,tt8223844,,,178027.0,,
Tangled,tt0398286,,260000000.0,591806017.0,,
Sreća dolazi u 9,tt0055474,,,,,
Perceval le Gallois,tt0078073,,,229.0,,
Jarhead,tt0418763,,72000000.0,97076152.0,,
White Fang,tt0103247,,14000000.0,34793160.0,,
Far Side of the Moon,tt29458406,,,,,
The Fabulous Baron Munchausen,tt32102876,,,,,
The Namesake,tt0433416,,9500000.0,20354321.0,,
Enchanted April,tt0101811,,,13200170.0,,
In His Steps,tt0399179,,,,,
Carlos,tt1321865,,,,,
Sleeping with the Enemy,tt0102945,,19000000.0,174999005.0,,
The Friends of Eddie Coyle,tt0070077,,3000000.0,,,
Lonely are the Brave,tt0056195,,2000000.0,,,
Borrowing Matchsticks,tt0081796,,2987770.0,,,
South Pacific,tt0052225,,6000000.0,476564.0,,
Patriot Games,tt0105112,,45000000.0,178051587.0,,
Raincoat,tt0405266,,,610056.0,,
Princess of Mars,tt1531911,,,,,
Somewhere in Time,tt0081534,,5100000.0,9709597.0,,
Minority Report,tt0181689,,102000000.0,358372926.0,,
The Island of Dr. Moreau,tt0116654,,40000000.0,49627779.0,,
The Ring Finger,tt0411117,,,17395.0,,
The Girl in a Swing,tt0097435,,,747013.0,,
Week-End at the Waldorf,tt0038239,,2561000.0,,,
No Smoking...!,tt0995740,,,797693.0,,
Pojat,tt0323551,,1525000.0,4778324.0,,
Dr. Heckyl and Mr. Hype,tt0080658,,,,,
Children of a Lesser God,tt0090830,,10500000.0,31853080.0,,
Le choc,tt0083734,,,,,
The Osterman Weekend,tt0086058,,6500000.0,6486797.0,,
Vanity Fair,tt7076630,,,,,
Blueprint,tt7287136,,,,,
Busman's Honeymoon,tt0032571,,,,,
There Will Be Blood,tt0469494,,25000000.0,76186873.0,,
The Longest Day,tt0056197,,10000000.0,,,
Chasing Christmas,tt0480008,,,,,
The Time of Your Life,tt0945259,,,,,
The Muppet Christmas Carol,tt0104940,,12000000.0,33274029.0,,
Hangover Square,tt0037761,,1154000.0,,,
The Maltese Falcon,tt0033870,,375000.0,39387.0,,
Shaft,tt0162650,,46000000.0,107626125.0,,
Seven Days... Seven Nights,tt0120828,,70000000.0,164839294.0,,
Tobruk,tt0062377,,6000000.0,,,
Satanás,tt0473697,,,182088.0,,
Journey to the Center of the Earth,tt0373051,,60000000.0,244232688.0,,
Chronicle of a Death Foretold,tt0694396,,,,,
Body Parts,tt0101492,,10000000.0,9188150.0,,
Mansfield Park,tt0178737,,,4775847.0,,
Jaws,tt0073195,,7000000.0,477220580.0,,
Youth in Revolt,tt0403702,,18000000.0,19651093.0,,
A Farewell to Arms,tt0022879,,799520.0,,,
Never Cry Wolf,tt0086005,,,29600000.0,,
Mio in the Land of Faraway,tt0093543,,55000000.0,,,
Brideshead Revisited,tt0083390,,,,,
The Burmese Harp,tt0049012,,,33763.0,,
The Seven Minutes,tt0067736,,,,,
The Mangler Reborn,tt0449066,,200000.0,,,
Erik the Viking,tt0097289,,,1932642.0,,
The Remains of the Day,tt0107943,,15000000.0,23240144.0,,
A Walk to Remember,tt0281358,,11800000.0,47494916.0,,
It Is Never Too Late to Mend,tt0305683,,,,,
The Scarlet Letter,tt0114345,,46000000.0,10382407.0,,
Young Man of Manhattan,tt0021568,,,,,
The Love Machine,tt0067359,,,,,
Infinity,tt10365998,,,5202301.0,,
Gulliver's Travels Beyond the Moon,tt0059212,,,,,
Chingachgook: The Great Snake,tt0202832,,,,,
Serenade,tt0034012,,,,,
The Lady of the Lake,tt13782340,,,,,
The Police Murderer,tt0110860,,,,,
My Family and Other Animals,tt0482552,,,,,
Phantoms,tt0119891,,,5624282.0,,
A Cock and Bull Story,tt0423409,,2800000.0,3931982.0,,
The Canterville Ghost,tt2403439,,,3790424.0,,
"Sabrina, Down Under",tt0209297,,,,,
Asuravithu,tt2210443,,,,,
The Hunger Games,tt1392170,,78000000.0,695220619.0,,
Captain Nemo and the Underwater City,tt0065522,,1500000.0,,,
Friday Night Lights,tt0758745,,,,,
Beware of Pity,tt0038354,,,,,
The Laughing Policeman,tt0070292,,2280000.0,,,
Three Came Home,tt0043041,,,,,
Son of the Mask,tt0362165,,84000000.0,59981548.0,,
King Ralph,tt0102216,,23000000.0,52487045.0,,
Skyfall,tt1074638,,200000000.0,1108594137.0,,
Tunes of Glory,tt0054412,,,,,
Jules and Jim,tt0055032,,,487117.0,,
Freaks,tt0193676,,,,,
The Hurricane,tt0174856,,50000000.0,73956241.0,,
The Dead Zone,tt0085407,,10000000.0,20766616.0,,
Tintin and the Golden Fleece,tt0055526,,,,,
Les Portes tournantes,tt0095891,,,,,
Inadmissible Evidence,tt0063131,,,,,
Casablanca,tt0034583,,950000.0,4721795.0,,
The Old Curiosity Shop,tt1023343,,,,,
One Night with the King,tt0430431,,20000000.0,13728450.0,,
Marie Antoinette,tt0422720,,40000000.0,60917189.0,,
Enduring Love,tt0375735,,,1875649.0,,
Hong Haier,tt0072971,,,,,
Konjiki no Gash Bell!! Movie 2: Attack of the Mecha-Vulcan,tt0498519,,,,,
Bloodline,tt3520702,,,,,
The Man Who Came to Dinner,tt0033874,,1050000.0,,,
"To Sir, with Love",tt0062376,,640000.0,642.0,,
The Stoning of Soraya M.,tt1277737,,,1120476.0,,
The Phantom Carriage,tt0012364,,,,,
Hearts of Oak,tt0014977,,,,,
Dredd,tt1343727,,50000000.0,41037742.0,,
The Rules of Attraction,tt0292644,,4000000.0,11832822.0,,
The Loves of Carmen,tt0040552,,2500000.0,,,
Lamiel,tt0139417,,,,,
Silk,tt1717455,,,,,
"Romulus, My Father",tt0462023,,,2234889.0,,
The Wicker Tree,tt0323808,,7750000.0,,,
La Ronde,tt0042906,,,852.0,,
The Lacemaker,tt0075932,,,,,
A Kind of Loving,tt0056141,,165000.0,6912.0,,
Fat City,tt0068575,,,,,
And Quiet Flows the Don,tt0384712,,,,,
The Hole,tt0242527,,4158370.0,7819851.0,,
Children of the Corn,tt0087050,,800000.0,14568989.0,,
The Sun Also Rises,tt0051028,,,,,
Richard the Lion-Hearted,tt0014408,,,,,
A Cry in the Wild,tt0099327,,,1494969.0,,
The Chosen,tt5622316,,,,,
Photographing Fairies,tt0119893,,,,,
The Prince and the Pauper,tt0077381,,8000000.0,,,
Topaze,tt0024684,,,,,
The Secret Rapture,tt0108072,,,18719.0,,
Helter Skelter,tt2147319,,,25066699.0,,
The English Patient,tt0116209,,27000000.0,231976425.0,,
The French Connection,tt0067116,,1800000.0,51703274.0,,
Caterpillar,tt1508290,,120000.0,251922.0,,
The Good Earth,tt0028944,,2800000.0,,,
The Trial,tt1070874,,35000000.0,,,
The Dressmaker,tt2910904,,17000000.0,23846928.0,,
Schneewittchen und die sieben Zwerge,tt0048591,,,,,
A Scanner Darkly,tt0405296,,8700000.0,7659918.0,,
About Schmidt,tt0257360,,30000000.0,105834556.0,,
When the Bough Breaks,tt1389139,,10000000.0,30658387.0,,
Kidnapped,tt1629377,,,969024.0,,
Dorian Gray,tt1235124,,,22873653.0,,
The Assassination of Jesse James by the Coward Robert Ford,tt0443680,,30000000.0,15003764.0,,
Something Of Value,tt0050993,,2553000.0,,,
"Rachel, Rachel",tt0063483,,700000.0,589.0,,
Black Rain,tt0096933,,30000000.0,134212055.0,,
The Ice Storm,tt0119349,,18000000.0,8038061.0,,
Full Metal Jacket,tt0093058,,30000000.0,50193748.0,,
Black Beauty,tt31260386,,,,,
And Then There Were None,tt3581932,,,,,
The Picture of Dorian Gray,tt0037988,,3500000.0,,,
White Hair Devil Lady,tt0080410,,,,,
Sharpe's Regiment,tt0117621,,,,,
Stockholm Marathon,tt0111292,,,,,
A Beautiful Mind,tt0268978,,58000000.0,316791257.0,,
Last Cowboy Standing,tt1208728,,1750000.0,465310.0,,
Resurrection,tt33043892,,,,,
The Secret of Treasure Island,tt0030725,,,,,
A.I. Artificial Intelligence,tt0212720,,100000000.0,235926635.0,,
Until They Sail,tt0051141,,1841000.0,,,
Paranoia,tt0063413,,,,,
Tracks in the Snowy Forest,tt6559408,,,,,
The World of Suzie Wong,tt0054483,,,,,
Matthew's Days,tt0062529,,,,,
