budget,revenue,movie_wikidata_id
,,Q3234596
,,Q3301777
,,Q3500758
,,Q3523377
,,Q3553400
,,Q3562439
,,Q3566419
,,Q3898779
,,Q4439873
,,Q4744784
,,Q4753618
,,Q4796771
,,Q4905122
,,Q5104309
,,Q5140096
,,Q5208262
,,Q5286015
,,Q5303332
,,Q5307928
,,Q5326745
,,Q5367686
,,Q5680146
,,Q5942676
,,Q5977769
,,Q6066406
,,Q6090147
,,Q6125009
,,Q6465844
,,Q6469970
,,Q6493567
,,Q6510288
,,Q6661023
,,Q6711298
,,Q6737393
,,Q6934298
,,Q7038197
,,Q7045044
,,Q7130357
,,Q7170804
,,Q7229126
,,Q7283316
,,Q7410410
,,Q7542199
,,Q7719875
,,Q7741560
,,Q7750047
,,Q7752085
,,Q7766766
,,Q7903565
,,Q7917562
,,Q7960371
,,Q8057598
,,Q12008494
,,Q12126548
,,Q16248515
,,Q16251095
,,Q387032
,289000000,Q390063
,,Q466727
1500000,,Q509169
,,Q630327
51000000,111476513,Q646025
,,Q695255
,,Q770000
18000000,3473290,Q781053
,,Q873985
,,Q892039
,3581969,Q952142
,,Q1056704
,,Q1136884
5893000,,Q1165770
,,Q1169493
,,Q1192229
,,Q1212105
,163145,Q1353408
,,Q1519049
,,Q1536550
,,Q1547964
,,Q1754840
,,Q1772459
,,Q1810793
,,Q1989547
,,Q2104446
,,Q2247470
,,Q2260328
,,Q2671985
,,Q2897051
,,Q3222322
,,Q3273256
,,Q3419058
,,Q3466749
,,Q3793410
,,Q3835846
,,Q3879261
,,Q3936465
,,Q4342987
,,Q4658198
,,Q4899132
,,Q4956197
,,Q5089145
,,Q5158031
,,Q5161396
,,Q5167435
,,Q5244924
,,Q5253034
,,Q5268561
,,Q5317009
,,Q5437308
,,Q5465808
,,Q5505506
,,Q5565743
,,Q5942793
,,Q5996805
35000,50000,Q6382675
,,Q6412365
,,Q6750903
,,Q6754166
,,Q6948895
,,Q7136740
,,Q7155899
,,Q7158125
,,Q7234890
,,Q7270641
,,Q7427695
,,Q7484911
,,Q7547581
,,Q7623787
,,Q7721499
,,Q7739569
,,Q7740990
,,Q7742251
,,Q7742377
,,Q7745760
7000000,55110,Q7760394
,,Q7889876
,,Q7904929
,,Q7918267
,,Q7970746
,,Q7989987
,,Q12125912
,,Q13007653
,,Q13111106
,,Q16252066
100000000,262641637,Q102244
250000000,,Q213215
,,Q333122
,,Q471842
,,Q509003
,,Q520479
,,Q569467
,,Q584159
,110000000,Q603082
,,Q779545
,,Q826883
60000000,26673242,Q849162
,,Q931853
,,Q968824
,,Q979273
,16060576,Q1001759
,,Q1058952
,,Q1170322
,,Q1259409
,297000000,Q1324330
,,Q1581077
,,Q1616717
,,Q1621605
,,Q2095939
,,Q2125848
,,Q2154588
,,Q2272122
,,Q2273883
,,Q2525792
,3588626,Q2527476
,,Q2608837
,,Q2630186
,,Q3060692
,,Q3418065
,,Q3423518
,,Q3521695
,,Q3866897
,,Q3933533
,,Q3951298
,,Q4096517
,,Q4184081
,,Q4660224
,,Q4820497
,,Q4899936
,,Q4900006
,,Q5089643
,,Q5229540
,,Q5237232
,,Q5393140
,,Q5418483
,,Q5535629
,,Q5683278
,,Q5905306
,,Q6445883
,,Q6577702
,,Q6649839
,,Q6815748
,,Q6873046
,,Q7079705
,,Q7123223
,,Q7260436
,,Q7300928
,,Q7313921
,,Q7425727
,,Q7430526
,,Q7443591
,,Q7645359
,,Q7653812
,,Q7709827
,,Q7716193
,,Q7728066
,,Q7746075
,,Q7750526
,,Q7756161
,,Q7760880
,,Q7764422
,,Q7797625
,,Q7899447
,,Q7902687
,,Q7907843
,,Q7968146
,,Q7994606
,,Q7997049
,,Q10041645
,,Q10981522
,,Q14755898
,,Q16250139
,,Q94133
130000000,250105651,Q102448
,,Q159690
,,Q261923
85800000,285200000,Q330663
,,Q438259
,,Q522498
300000,8000000,Q647870
,155721132,Q724455
18000000,41382841,Q903257
,,Q987943
,,Q1061771
,,Q1143329
,8000000,Q1199755
,,Q1304619
,,Q1306527
,,Q1437261
,,Q1723325
,,Q1808904
,,Q2002475
,,Q2044488
,,Q2058071
,,Q2276270
800000,2816116,Q2300440
,,Q2364329
,,Q2520906
,,Q2698322
,,Q2746780
,,Q2869484
,,Q2964110
,,Q3020168
,,Q3109453
,,Q3129037
,,Q3139596
,,Q3149676
,,Q3212490
,,Q3326144
,,Q3475506
,,Q3522879
,,Q3563090
,,Q3828544
,,Q3835420
,,Q3837946
,,Q3876787
,,Q3925559
,,Q4003270
,,Q4014898
,,Q4016112
,,Q4052642
,,Q4468678
650000,,Q4631803
,,Q4696337
,,Q4900922
,,Q4956612
,,Q5015150
,,Q5177331
,,Q5467291
,,Q5910215
,,Q6422759
,,Q6465919
,,Q6494844
,,Q6733708
,,Q6757153
,,Q6798516
,,Q6946117
,302818,Q7142697
,,Q7151538
,,Q7166091
,,Q7262682
,,Q7396458
,,Q7425884
,,Q7630276
,,Q7694531
,,Q7717587
,,Q7739166
,,Q7753545
,,Q7757519
,,Q7768241
,,Q7825293
,,Q8048770
,,Q12124774
,,Q12126874
,,Q12127850
,,Q17015072
,,Q38143
,,Q135248
,,Q168246
,,Q180008
,,Q201713
,,Q497924
,,Q498218
,,Q520206
,,Q570221
,,Q578336
,,Q602369
,,Q617249
,,Q639637
,,Q766344
,,Q912729
,,Q916456
,,Q919135
,,Q961039
,,Q1169811
,,Q1195198
165227,,Q1550340
,,Q2189905
,,Q2249298
,,Q2567698
70000,,Q2575227
,,Q2635696
,,Q2779388
,,Q3006902
,,Q3007543
,,Q3040313
,,Q3223644
,,Q3235868
,,Q3283998
,,Q3481120
,,Q3500040
,,Q3548128
,,Q3683748
,,Q3730956
,,Q3785824
,,Q3821227
,,Q4355362
,,Q4662769
,,Q4751198
,,Q4766155
,567333,Q4824629
,,Q4901626
,,Q5028725
,,Q5090339
,,Q5175550
,,Q5179169
,,Q5286276
,,Q5511753
,,Q5565782
,,Q5679453
,,Q5764947
,,Q6374135
,,Q6481480
,,Q6690240
,,Q6721126
,,Q6721137
,,Q6723523
,,Q6737002
,,Q7090899
,,Q7123377
,,Q7131007
,,Q7339335
,,Q7390197
,,Q7586165
,,Q7699008
,,Q7726546
,,Q7740486
,,Q7758876
,,Q7769033
,,Q7774579
,,Q7881971
,,Q7906940
,,Q7919727
,,Q7991747
,,Q16251978
,,Q16473907
15000000,48979328,Q201674
7000000,24611975,Q222720
,,Q225355
,,Q387386
,,Q502303
84000000,166339890,Q599432
,,Q608943
,,Q610670
,,Q850155
,,Q905399
,,Q1046576
,,Q1169328
,,Q1189392
,,Q1325589
,,Q1399876
,,Q1415950
,,Q1540124
,,Q1614501
,,Q1638257
,,Q1746750
,,Q1768087
,,Q1840997
,,Q2094615
,,Q2290094
,,Q2322917
,,Q2364455
2400000,,Q2462449
,,Q3055315
,,Q3061489
,,Q3148555
,,Q3232228
,,Q3269236
,,Q3415280
,,Q3427591
,,Q3472226
,,Q3483032
,,Q3541722
,,Q3599077
,,Q3835828
,,Q3894939
,,Q3986060
,,Q4373819
,,Q4396821
,,Q4760764
,,Q4770339
,,Q4812234
,,Q4839411
,,Q4899234
,,Q4900912
,,Q4901984
,,Q5099544
,,Q5216041
,,Q5245640
,,Q5508042
,,Q5519097
,,Q5532773
,,Q6053175
,,Q6312840
,,Q6358074
,,Q6379574
,,Q6430530
,,Q6537234
,,Q6540407
,,Q6648961
,,Q6791891
,,Q6813766
,,Q6928476
,,Q7062204
,,Q7225929
,,Q7285422
,,Q7285519
,,Q7355720
,,Q7710299
,,Q7721080
,,Q7733226
,,Q7736598
,,Q7745190
,,Q7750673
,,Q7900236
,,Q7962531
,,Q12134721
,,Q12811331
,,Q13166185
,,Q17025170
,,Q27178
,559765,Q94033
,,Q248883
,,Q283944
,,Q302181
,,Q369585
,,Q466713
,,Q596773
,,Q634049
,,Q724887
,,Q726634
,,Q897294
,,Q914238
,,Q947729
,,Q1087225
,,Q1095259
1000000,,Q1212587
,,Q1657033
,,Q1768103
,,Q1841826
,,Q1855034
,,Q1879405
,,Q2024675
,,Q2288599
,,Q2479566
,1262598,Q2576334
,,Q2591006
,,Q2884686
,,Q2908771
,,Q3122116
,,Q3305139
,,Q3373868
,,Q3449536
,,Q3473413
,,Q3506257
,,Q3547437
,,Q3699504
,,Q3710571
,,Q3739902
,,Q3791194
,,Q3954440
,,Q3991054
,,Q4159368
,,Q4188343
,,Q4197996
,,Q4344600
,,Q4364839
,,Q4442665
,,Q4676692
,,Q4682543
,,Q4732506
,,Q5033183
,,Q5087335
,,Q5157950
,,Q5268671
,,Q5360658
,,Q5378410
,,Q5423076
,,Q5611310
,,Q6035925
,,Q6094356
,,Q6270115
,,Q6342826
,,Q6343739
,,Q6352666
,,Q6399658
,,Q6429052
,,Q6565837
,,Q6899180
,,Q7111728
,,Q7174685
,,Q7257472
,,Q7262858
,,Q7314096
,,Q7444015
,,Q7496544
,,Q7514062
,,Q7649825
,,Q7713346
,,Q7728519
,,Q7737998
,,Q7753009
,,Q7757802
,1371447,Q7797456
,,Q8056847
,,Q12126456
,,Q71960
9000000,63595658,Q107724
24000000,42105111,Q139927
,,Q258800
,,Q285118
,,Q584824
,,Q653447
,,Q675269
,,Q746388
,,Q776783
,,Q935331
,,Q968587
,,Q1195531
,,Q1306380
,,Q1533597
,,Q1567731
,,Q1626186
,,Q1627370
,,Q1783576
,,Q2058578
,,Q2184261
,,Q2260071
,,Q2379666
,,Q2628076
,,Q2820108
,,Q3045140
,,Q3108201
,,Q3416645
,,Q3506116
,,Q3555597
,,Q3784668
,,Q3867173
,,Q4003717
,,Q4039001
,,Q4187139
,,Q4427578
,,Q4659857
,,Q4708552
,,Q4744469
,,Q4763124
,,Q4831998
,,Q4870472
,,Q4921850
,,Q4922901
,,Q5276647
,,Q5451182
,,Q5467504
,,Q5505828
,,Q5712890
,,Q5878317
,,Q6037113
,,Q6097852
,,Q6280404
,,Q6402953
,,Q6506860
,,Q7012322
,,Q7065848
,,Q7304071
,,Q7432365
,,Q7459907
,,Q7497983
,,Q7560556
,,Q7642795
,,Q7645572
,,Q7712871
,,Q7717634
,,Q7721028
,,Q7722568
,,Q7738712
,,Q7743254
,,Q7745977
,,Q7749889
,,Q7760618
,,Q7766430
,,Q7770494
,,Q7825315
,,Q8048112
,,Q9086110
,,Q12125986
,,Q12126516
,,Q16976669
,,Q1365
170000000,325300000,Q86791
65000000,117487473,Q114076
135000000,361832400,Q212145
,,Q279255
5000000,,Q335041
,,Q470336
,,Q485525
9000000,,Q503018
,,Q576635
215000000,493311825,Q590216
,,Q646972
163000000,175910315,Q725578
,,Q739046
,18178129,Q752051
,,Q926382
,111000,Q931739
,,Q979675
,,Q1077127
,,Q1193005
,,Q1207520
,,Q1323132
1600000,2300000,Q1347783
40000000,32063435,Q1546938
,,Q1848440
,,Q1969879
,,Q2020909
,,Q2296064
,,Q2297889
,,Q2476199
,,Q3231369
,,Q3235769
,,Q3519979
,,Q3740171
,,Q3758274
,,Q3821751
,,Q3824840
,,Q4167756
,,Q4394055
,,Q4713020
,,Q4728508
,,Q4813649
,,Q4827633
,,Q4952137
,,Q4999641
,,Q5108952
,,Q5239046
,,Q5324807
,,Q5347018
,,Q5352451
,,Q5655256
,,Q5743602
,,Q6204195
,,Q6343683
,,Q6430676
,,Q6466015
,,Q6726772
,,Q6746484
,,Q6789634
,,Q6900839
,,Q6927783
,,Q7199944
,,Q7313623
,,Q7533157
,,Q7602359
,,Q7708805
,,Q7728086
,,Q7743160
,,Q7746352
,,Q7747525
,,Q7751333
,,Q7752427
,,Q7766000
,,Q7774918
,,Q7848342
,,Q7883498
,,Q7898069
,,Q8058468
,,Q8063803
,,Q10747813
,,Q12125923
,,Q15046239
,,Q17123678
30000000,223225679,Q171048
,,Q287580
,,Q339029
,,Q473920
65000000,211780824,Q569941
,,Q586589
,,Q634694
,,Q639813
,,Q813461
,,Q836474
,,Q916686
,,Q1218112
,,Q1311425
,,Q1411238
,,Q1422824
,,Q1585239
,,Q2069092
,,Q2363959
,,Q2869573
,,Q2953579
,,Q2975195
,,Q3099015
,,Q3177786
,,Q3319194
,,Q3474957
,,Q3522493
,,Q3536457
,,Q3718952
,,Q3986436
,,Q3992656
4000000,25379975,Q4103201
,,Q4537537
,,Q4656410
,,Q4661186
,,Q4661525
,,Q4739391
,,Q4749205
,,Q4837985
,,Q4921210
,,Q5235074
,,Q5243078
,,Q5245560
,,Q5276612
,,Q5281285
,,Q5351280
,,Q5366221
,,Q5374982
,,Q5505581
,,Q5563078
,,Q5909946
,,Q5937309
,,Q5990310
,,Q6473875
,,Q6517954
,,Q6532941
,,Q6738395
,,Q6770610
,,Q6887393
,,Q7033651
,,Q7043977
,,Q7051881
,,Q7268245
,,Q7395623
,,Q7457089
,,Q7634360
,,Q7731803
,,Q7732258
,,Q7735384
,,Q7738551
,,Q7747726
,,Q7755697
,,Q7768558
,,Q7774014
,,Q7783652
,,Q7785449
,,Q7832801
,,Q8053552
,,Q9086753
,,Q12126555
,,Q14950163
,,Q15052180
,,Q15696519
,,Q80318
,,Q325648
,,Q585598
14000000,13300000,Q718130
,,Q916856
,,Q1029510
,,Q1199683
,,Q1475460
,,Q1522064
,,Q1546809
,,Q1753795
500000,90000000,Q1761330
,,Q1780602
,,Q1785052
,,Q2139961
,,Q2404176
,,Q2611839
,,Q2699012
,,Q3147038
,,Q3220620
,,Q3232960
,,Q3235272
,,Q3285014
,,Q3567621
,,Q3596346
,,Q3623843
,,Q3808686
,,Q3829044
,,Q3983338
,,Q3996049
,,Q4003622
,,Q4053346
,,Q4188357
,,Q4655903
,,Q4701324
,,Q4717193
,,Q4753626
,,Q4762132
,,Q4842514
,,Q5359856
,,Q5377392
,,Q5506404
,,Q5594799
,,Q5976399
,,Q6109689
,,Q6124280
,,Q6127239
,,Q6451857
,,Q6508139
,,Q6544725
,,Q6548431
,,Q6655114
,,Q6675874
,,Q6721313
,,Q6842263
,,Q6965164
,,Q7074900
,,Q7088263
,,Q7091344
,,Q7121436
,,Q7143176
,,Q7145172
,,Q7196394
,,Q7236272
,,Q7272741
,,Q7315712
,,Q7332978
,,Q7438956
,,Q7716518
,,Q7744154
,,Q7749639
,,Q7749810
,,Q7761400
,,Q7763983
,,Q7764029
,,Q7783807
,,Q7804985
,,Q7859400
,,Q7993706
,,Q7993963
,,Q8054159
,,Q11838882
,,Q12123736
,,Q12131905
,,Q203560
6000000,4000000,Q313764
,,Q428049
,,Q449743
,,Q470218
,,Q491622
,,Q639228
,,Q678452
,,Q705391
85000000,50016394,Q858840
,,Q947140
,,Q951734
,,Q952193
,,Q1004531
,20300000,Q1058489
2500000,,Q1124798
,,Q1157168
,,Q1182526
,,Q1197684
,,Q1360124
,,Q1443555
40000000,,Q1673923
,,Q1740288
,,Q1758397
,,Q1985728
,,Q2057161
,,Q2338802
,,Q2407956
,,Q2442813
,,Q2533636
,,Q3156611
,,Q3207801
,,Q3281993
,,Q3506445
,,Q3754212
,,Q3822468
4000000,,Q4356108
,,Q4427581
,,Q4507452
,,Q4644325
,,Q4703701
,,Q4708599
,,Q4827454
,,Q4879742
,,Q4987154
,,Q5002948
,,Q5033507
,,Q5123478
,,Q5281473
,,Q5503270
,,Q5516858
,,Q5574988
,,Q5967463
,,Q6012542
,,Q6364275
,,Q6431070
,,Q6466488
,,Q6469751
,,Q6529953
,,Q6726256
,,Q6727461
,,Q6750455
,,Q7064539
,,Q7093011
,,Q7232317
,,Q7262865
,,Q7294557
,,Q7352545
,,Q7367144
,,Q7396626
,,Q7440086
,,Q7564489
,,Q7717551
,,Q7760344
,,Q7766808
,,Q7771669
,,Q7881995
,,Q7903407
,,Q8072323
,,Q8083702
,,Q8085190
,1215478,Q12124874
,,Q12127898
,,Q18398287
,,Q151873
,,Q385167
,,Q500916
,,Q719301
,1500000,Q738526
,,Q747597
,,Q747852
,,Q797519
,8280335,Q834367
,,Q918629
,,Q1051184
,,Q1093659
,,Q1132686
,,Q1213432
,,Q1405004
,10409377,Q1423971
,,Q1444969
,,Q1631422
,,Q1740645
,,Q1962142
,,Q2060440
,,Q2162060
,,Q2185460
,,Q2204253
,,Q2492000
,,Q2508661
34000000,,Q2717048
,,Q2824975
,,Q2870474
,,Q3010042
,,Q3083040
,,Q3099650
,,Q3225613
,,Q3276729
,,Q3349588
,,Q3892826
,,Q3924412
,,Q3966674
,,Q4546830
,,Q4657830
,,Q4680887
,,Q4779321
,,Q4866218
,,Q4912070
,,Q4921238
,,Q4956581
,,Q5135205
,,Q5397044
,,Q5434652
,,Q5737547
,,Q5976251
,,Q6007350
,,Q6123603
,,Q6154206
,,Q6347602
,,Q6410502
,,Q6460653
,,Q6721052
,,Q6744196
,,Q6753360
,,Q6807826
,,Q6933335
,,Q7038679
,,Q7112145
,,Q7252165
,,Q7261416
,,Q7340830
,,Q7403089
,,Q7489778
,,Q7507743
,,Q7652084
,,Q7684906
,,Q7718997
,,Q7742906
,,Q7756429
,,Q7758559
,,Q7774247
,,Q7774772
,,Q7903434
,,Q7928476
,,Q11247833
,,Q11348237
,,Q12125131
,,Q12125803
,,Q14478676
,,Q16997356
200000,,Q93701
,,Q135347
,,Q466329
,,Q470692
,,Q506661
,,Q579359
,,Q638547
,,Q917248
300000000,,Q947852
,,Q1058193
,,Q1063617
,,Q1079055
450000,,Q1088489
,,Q1096935
,,Q1121597
,,Q1168826
,,Q1257043
,,Q1305632
,,Q1336260
,,Q1393048
,,Q1475251
,,Q1537305
,,Q1556224
,,Q1593315
,,Q1688546
,,Q1750373
,,Q1774070
,,Q1961600
,,Q2065911
,,Q2068861
,,Q2172561
,,Q2783986
,,Q2979642
,,Q3016847
,,Q3211582
,,Q3246616
,,Q3283323
,,Q3313206
,,Q3319816
,,Q3577319
,,Q3844162
,,Q3844594
,20183,Q4141403
,,Q4656344
,,Q4690368
,,Q4705616
,,Q4750282
,,Q4754344
,,Q4780211
,,Q4788459
,,Q4795645
,,Q4875433
,,Q4919961
,,Q5185988
,,Q5247911
,,Q5299339
,,Q5352530
,,Q5582638
,,Q5944752
,,Q5979758
,,Q5998785
,,Q6373373
,,Q6681737
,,Q6682700
,,Q6943467
,,Q7121434
,,Q7252790
,,Q7258337
,,Q7317178
,,Q7430377
,,Q7577136
,,Q7579088
,,Q7672752
,,Q7730489
,,Q7731869
,,Q7737001
,,Q7758400
,,Q7773150
,,Q7838244
,,Q7847425
,,Q7858498
,,Q7931408
,,Q7980661
,,Q10298018
,,Q10968665
,,Q10976583
,,Q12155342
,,Q16251262
,,Q80246
,,Q180706
,,Q270063
274620000,,Q314642
,,Q453004
5400000,45300000,Q470735
,,Q471401
,,Q588011
,,Q710850
,,Q764345
,,Q912082
,,Q1159979
,,Q1196277
,,Q1196741
,,Q1297560
,,Q1305622
,,Q1307071
,,Q1453957
,,Q1497155
,,Q1537077
,,Q1539880
,,Q1576364
,,Q1770761
,,Q1971683
,,Q1980797
,,Q2084585
,,Q2299276
,,Q2348659
,,Q2634066
,,Q2698650
,,Q2886770
,,Q3202734
,,Q3203654
,,Q3206307
,,Q3281044
,,Q3352372
400000,,Q3369170
,,Q3607048
,,Q3819805
,,Q3828989
,,Q3902763
,,Q3999931
,,Q4010288
,,Q4595935
,,Q4640226
,,Q4747119
,,Q4790817
,,Q4817975
,,Q4922351
,,Q5002929
,,Q5128023
,,Q5210107
,,Q5317017
,,Q5350214
,,Q5472887
,,Q6024942
,,Q6089913
,,Q6094858
,,Q6156201
,,Q6173012
,,Q6298438
,,Q6373681
,,Q6440786
,,Q6946339
,,Q7113501
,,Q7123834
,,Q7168537
,,Q7304137
,,Q7339832
,,Q7386439
,,Q7413107
,,Q7564236
,,Q7729346
,,Q7750533
,,Q7771997
,,Q7824223
,,Q7829330
,,Q7933283
,,Q13422558
,,Q15704315
,,Q59531
44000000,183875760,Q156309
,,Q174454
,,Q194248
135000000,164000000,Q207698
,,Q301306
,,Q368421
,,Q372956
,,Q389548
,,Q473700
5000000,551509,Q483761
,,Q517912
,,Q543462
,,Q553603
,,Q640276
1915000,1888000,Q760012
,,Q782533
,,Q787352
,,Q820384
,,Q861919
,,Q885284
,,Q929647
,,Q1115873
,,Q1134308
,,Q1196283
,,Q1214671
,,Q1325059
,,Q1367513
,,Q1671469
,,Q1781285
,,Q1886666
,,Q1989142
,,Q2005033
14000000,3930501,Q2025479
,,Q2061881
,,Q2165131
,,Q2493669
,,Q2837581
,,Q2894483
,,Q3019373
,,Q3057865
,,Q3231608
,,Q3331959
,,Q3359347
,,Q3472767
,,Q3488654
,,Q3506235
,,Q3627595
,,Q3989580
,,Q4655654
,,Q4656827
,,Q4769203
,,Q4808457
,,Q4829598
,,Q5028380
,,Q5068353
,,Q5069032
,,Q5094752
,,Q5099939
,,Q5160496
,,Q5437656
,,Q5562450
,,Q6015510
,,Q6343306
,,Q6398471
,,Q6915509
,,Q6957740
,,Q7561043
,,Q7697395
,,Q7710879
,,Q7715416
,,Q7718466
,,Q7750324
,,Q7769890
,,Q7772606
,,Q7773536
,,Q7810931
,,Q10958771
,,Q12126582
,,Q12126941
,,Q14949957
,,Q16315330
,,Q59438
,14400000,Q203705
,,Q217307
140000000,176654505,Q275120
,,Q371945
2600000,39127,Q510864
,,Q540191
,,Q564893
,,Q625248
,,Q773816
44000000,13500000,Q839042
,,Q845057
,,Q869425
,,Q910705
,,Q945690
,,Q1114585
2000000,,Q1118333
,,Q1141727
25000000,51580136,Q1147689
,,Q1211697
,,Q1216515
,,Q1595822
,,Q1754739
,,Q1783318
,,Q1982191
,,Q2092936
,,Q2562722
,,Q2720332
,,Q2876034
,,Q2904867
,,Q2940904
,,Q3002394
,,Q3204762
,,Q3283824
,,Q3429812
,,Q3505847
,,Q3518338
,,Q3999922
,,Q4127274
,,Q4198257
,,Q4291544
,,Q4633424
,,Q4751290
,,Q4779184
,,Q4783859
,,Q4883351
,,Q5123155
,,Q5180380
,,Q5299268
,,Q5421229
,,Q5529982
,,Q5918770
,,Q5985422
,,Q6129050
,,Q6364026
,,Q6428142
,,Q6460601
,,Q6517772
,,Q6742907
,,Q6798478
,,Q6887987
,,Q6928369
,,Q6963211
,,Q6966660
,,Q7065827
,,Q7092741
,,Q7105127
,,Q7265320
,,Q7395705
,,Q7443539
,,Q7562386
,,Q7578111
,,Q7617428
,,Q7712802
,,Q7718125
,556266,Q7720358
,,Q7733497
,,Q7739931
,,Q7753321
,,Q7753957
,,Q7925290
,,Q7978075
,,Q7999010
,,Q8060337
,,Q10333279
,,Q12125312
,,Q644174
,,Q743498
,,Q756849
,,Q835633
4500000,,Q850134
,,Q909816
,2645000,Q958772
,,Q990987
,,Q1111758
,,Q1129069
,,Q1214957
,,Q1219558
,,Q1313063
,,Q1586719
,,Q1670516
,,Q1962376
,,Q1962388
,,Q1990204
,,Q2061623
,,Q2340350
,,Q2423884
,,Q2493780
,,Q2557719
,,Q2659907
,,Q2705334
,,Q2749681
,,Q2804739
,,Q3179062
,,Q3283278
,,Q3549812
,,Q3645007
,,Q3845638
750000,1354268,Q3999839
,,Q4121940
,,Q4402939
,,Q4938359
,,Q5172617
,,Q5192037
,,Q5247107
,,Q5282339
,,Q5300205
,,Q5310106
,,Q5436999
,,Q5529928
,,Q5532850
,,Q5554352
,,Q5583506
,,Q5749224
,,Q6382527
,,Q6407697
,,Q6736257
,,Q6803567
,,Q6941820
,,Q7049957
,,Q7091435
,,Q7258343
,,Q7304800
,,Q7426645
,,Q7638562
,,Q7654040
,,Q7655431
,,Q7655433
,,Q7721075
,,Q7728901
,,Q7740071
,,Q7746196
,,Q7749068
,,Q7750027
,741576,Q7759609
,,Q7836690
,,Q7847564
,,Q7907848
,,Q7933091
,,Q8025286
,,Q11877890
,,Q12124811
,,Q14915725
,,Q16256408
,,Q82413
,,Q195949
19000000,68673228,Q275187
,,Q340300
,,Q531109
10000000,,Q673902
,,Q693721
1200000,,Q704972
,,Q820951
,,Q821721
,,Q826534
,,Q853351
,,Q914722
,,Q956608
,16500000,Q977950
,,Q1083247
,,Q1192537
,,Q1199960
,,Q1308652
,,Q1438789
,,Q1474715
,,Q1517901
,,Q1619523
,,Q1779102
,,Q1813473
,,Q1992200
,,Q2820113
,,Q2892733
100000,,Q2913283
,,Q3029995
,,Q3110312
,,Q3209033
,,Q3223627
,,Q3231454
,,Q3234529
,,Q3399024
,,Q3424226
,,Q3427511
,,Q3739991
,,Q3760168
,,Q3958928
,,Q4003868
,,Q4033134
,,Q4443337
2237000,1609000,Q4933347
,,Q4959644
,,Q5053579
,,Q5071105
,,Q5215481
,,Q5245081
,,Q5422004
,,Q5469184
,,Q5505523
,,Q5505634
,,Q6004197
,,Q6316470
,,Q6437613
,,Q6465850
,,Q6887405
,,Q6945777
,,Q6961672
,,Q7091354
,,Q7317338
,,Q7405018
,,Q7443957
,,Q7547000
,,Q7559676
,,Q7731177
,,Q7737421
,,Q7749562
,,Q7756994
,,Q7760522
,,Q7762938
,,Q7763532
,,Q7771855
,,Q7801837
,,Q7811061
,,Q7861430
,,Q7877018
,,Q8045791
,,Q8050364
,,Q8075706
,,Q15136244
,,Q17049144
,7600000,Q115210
1600000,795233,Q186900
,3867,Q300356
,,Q375725
,,Q459595
,,Q468697
,,Q488044
,,Q496378
,,Q641717
,,Q649656
,,Q742614
,,Q931753
,,Q1052344
,,Q1257139
,,Q1304498
,,Q1305654
21000000,46708276,Q1418932
13000000,9532895,Q1539667
,,Q1675466
,,Q1688374
,,Q1769370
,,Q1814949
,,Q2041939
,,Q2230991
,,Q2296238
,,Q2543397
,,Q2597248
,,Q2902377
,,Q3205830
,,Q3212174
,,Q3233639
,,Q3273514
,,Q3321442
,,Q3444677
,,Q3606552
,,Q3700695
,,Q3786218
,,Q3824935
,,Q4655881
,,Q4662695
,,Q4738474
,,Q4828981
,,Q4840313
,,Q4887452
,,Q4899548
,,Q4899759
,,Q4986500
,73751,Q5016134
,,Q5151084
,,Q5166680
,,Q5288109
,,Q5299653
,,Q5396892
,,Q5428363
,92142,Q5476352
,,Q5771942
,,Q6074076
,,Q6091808
,,Q6380347
,,Q6651406
,,Q6821972
,,Q6946404
,,Q7010139
,,Q7078771
,,Q7225546
,,Q7292588
,,Q7546411
,,Q7607057
,,Q7621534
,,Q7674632
,,Q7705191
,,Q7719164
,,Q7735084
,,Q7735458
,,Q7737797
,,Q7755905
,,Q7760148
,,Q7777694
,,Q7786612
,,Q7825320
,,Q7882308
,,Q7897147
,,Q7903437
,,Q8076371
,,Q13112784
,,Q16851157
44500000,232300000,Q59653
26000000,29699345,Q235742
40000000,176997168,Q427386
,,Q427671
,,Q491969
,,Q685245
,,Q739241
,,Q744886
,,Q798556
,,Q1170128
,,Q1170235
,,Q1197427
495000,3000000,Q1212494
,,Q1382250
,,Q1402521
,,Q1451948
,,Q1459759
,,Q1483683
,,Q1546805
,,Q1823840
,,Q2015601
,,Q2108759
,,Q2268134
,,Q2398429
,,Q2405890
,,Q2472283
,,Q2574700
,,Q2602786
,,Q3132119
,,Q3203620
,,Q3205744
,,Q3214231
,,Q3278404
,,Q3390723
,,Q3569096
,,Q4660696
,,Q4827749
,,Q4837147
,,Q4906577
,,Q5165595
,,Q5184180
,,Q5223496
,,Q5281010
,,Q5352507
,,Q5433095
,,Q5463181
,,Q5597461
,,Q5915191
,,Q5942668
,,Q6522561
,,Q6531719
,,Q6748750
,,Q6928428
,,Q7084571
,,Q7125415
,,Q7244883
,,Q7288888
,,Q7317381
,,Q7379403
,,Q7418972
,,Q7444031
,,Q7699585
,,Q7719632
,,Q7739344
,,Q7742381
,,Q7757356
,,Q7758123
,,Q7760119
,,Q7761863
,,Q7775387
,,Q7825291
,,Q7850064
,,Q7969399
,,Q7991061
,,Q7993324
,,Q11179714
